Location,WindGustDir,WindDir9am,WindDir3pm,RainToday
Canberra,WNW,WSW,WNW,No
Canberra,SW,NNW,WSW,No
Canberra,NW,NW,WNW,No
Canberra,W,W,WNW,No
Canberra,E,SE,WNW,No
Canberra,NNW,NW,NW,No
Canberra,WNW,WNW,WNW,No
Canberra,ENE,ESE,WSW,No
Canberra,NW,ESE,WSW,No
Canberra,WNW,W,W,No
Canberra,W,N,W,No
Canberra,E,ESE,NE,No
Canberra,WNW,W,NW,Yes
Canberra,E,SSE,W,Yes
Canberra,E,SW,WNW,No
Canberra,NW,NW,NNW,No
Canberra,W,NNW,W,Yes
Canberra,ESE,E,SW,No
Canberra,E,E,W,No
Canberra,NE,NE,WNW,No
Canberra,NW,N,W,No
Canberra,N,E,NW,No
Canberra,WNW,NNW,NW,No
Canberra,NW,N,WNW,No
Canberra,NNW,ESE,NNW,No
Canberra,NNW,NNW,N,No
Canberra,NNW,S,NW,No
Canberra,NW,SW,NW,No
Canberra,NW,SW,WNW,Yes
Canberra,SE,SE,SE,No
Canberra,E,SE,ESE,No
Canberra,NNW,SW,WNW,No
Canberra,WNW,W,W,No
Canberra,WNW,ENE,WSW,No
Canberra,W,WNW,WSW,Yes
Canberra,WNW,SSW,NNW,No
Canberra,ENE,SSE,WNW,No
Canberra,WNW,NNW,NNW,No
Canberra,N,E,NNW,No
Canberra,WNW,S,WNW,No
Canberra,NW,N,N,No
Canberra,NW,NNW,NW,Yes
Canberra,NW,NW,WNW,No
Canberra,E,S,ENE,No
Canberra,NW,NE,W,No
Canberra,NW,NW,W,No
Canberra,E,NE,NNW,No
Canberra,ESE,ESE,S,No
Canberra,ENE,SSE,E,No
Canberra,ESE,SSE,ESE,No
Canberra,E,SSW,E,No
Canberra,E,SE,SE,No
Canberra,ENE,SSE,ENE,No
Canberra,ESE,SSE,ESE,Yes
Canberra,E,SSE,SE,Yes
Canberra,SSE,SE,S,Yes
Canberra,S,SE,SSW,No
Canberra,SE,SSE,E,No
Canberra,SE,SE,SSW,No
Canberra,NW,NE,NW,No
Canberra,NNW,SE,NW,No
Canberra,SSE,SE,E,Yes
Canberra,E,SE,ESE,Yes
Canberra,E,SSE,NE,Yes
Canberra,E,S,NW,No
Canberra,ESE,S,SE,No
Canberra,ESE,SSE,SE,No
Canberra,NE,SSE,NE,No
Canberra,NNW,NE,W,No
Canberra,NW,NNE,NW,Yes
Canberra,ESE,SSE,ENE,Yes
Canberra,E,SSE,ESE,Yes
Canberra,NW,SE,S,No
Canberra,ENE,SE,SW,No
Canberra,NNW,N,NNW,No
Canberra,NNW,NNW,NW,No
Canberra,SSW,WSW,SSE,No
Canberra,ESE,S,ESE,No
Canberra,ESE,SSE,SE,No
Canberra,E,SSE,NE,No
Canberra,NE,SW,NNW,No
Canberra,NNE,SE,NE,No
Canberra,W,SW,NW,No
Canberra,NNW,WSW,WNW,No
Canberra,NNW,NW,WNW,Yes
Canberra,S,S,SSE,Yes
Canberra,E,S,NNE,No
Canberra,NNW,SW,NW,No
Canberra,W,ENE,NW,No
Canberra,N,SSE,NNW,No
Canberra,WSW,SSW,W,No
Canberra,N,S,SSE,No
Canberra,ENE,SW,ENE,Yes
Canberra,NW,ESE,NW,No
Canberra,W,SSW,WNW,No
Canberra,WNW,S,WNW,No
Canberra,W,N,WSW,No
Canberra,NW,S,WNW,No
Canberra,NNW,NNE,NW,Yes
Canberra,WNW,WNW,NW,Yes
Canberra,S,S,S,Yes
Canberra,N,N,NW,No
Canberra,NW,W,NNE,No
Canberra,SE,SSE,ENE,No
Canberra,ENE,SSE,NNE,No
Canberra,NNW,SSW,NW,No
Canberra,NW,WNW,N,No
Canberra,S,SSE,ESE,No
Canberra,S,ESE,SE,No
Canberra,SW,ESE,NW,No
Canberra,NNW,SSE,W,No
Canberra,NW,SE,SE,No
Canberra,S,N,W,No
Canberra,SW,N,WSW,No
Canberra,E,E,E,No
Canberra,SE,N,NW,Yes
Canberra,W,SSE,WSW,No
Canberra,WNW,NNW,WNW,Yes
Canberra,NW,SE,WSW,No
Canberra,NNW,ENE,NNW,No
Canberra,NW,NNW,NW,No
Canberra,WNW,NW,WNW,No
Canberra,NW,E,NW,No
Canberra,S,S,S,No
Canberra,SSE,N,NW,No
Canberra,NNW,N,NW,No
Canberra,SSE,S,S,No
Canberra,S,S,S,No
Canberra,SSE,SSE,NW,No
Canberra,SE,ESE,SE,No
Canberra,SSE,SSE,SE,No
Canberra,E,SSE,WSW,No
Canberra,W,NNW,WSW,No
Canberra,NNW,SSE,NNW,No
Canberra,NNW,WSW,SW,No
Canberra,SW,SSW,W,No
Canberra,NNW,SE,SSW,No
Canberra,SSE,ESE,SSW,No
Canberra,NW,SSE,WSW,No
Canberra,WSW,S,SW,No
Canberra,NW,NNW,NNW,No
Canberra,NNW,N,NNW,No
Canberra,NW,N,NW,No
Canberra,WNW,SE,WNW,No
Tuggeranong,WNW,NW,WNW,No
Tuggeranong,WNW,NNW,WNW,No
Tuggeranong,WNW,NNW,NW,No
Tuggeranong,NE,ENE,NE,No
Tuggeranong,WSW,E,WSW,No
Tuggeranong,NW,N,NW,No
Tuggeranong,WSW,W,W,No
Tuggeranong,NW,WNW,NW,No
Tuggeranong,W,NNE,WNW,No
Tuggeranong,SE,NNW,ESE,No
Tuggeranong,ENE,E,ENE,No
Tuggeranong,ENE,E,E,Yes
Tuggeranong,WNW,NW,WNW,Yes
Tuggeranong,WSW,WSW,W,No
Tuggeranong,WNW,SSE,NNE,No
Tuggeranong,NW,NW,WNW,No
Tuggeranong,NW,NW,S,No
Tuggeranong,W,WNW,W,Yes
Tuggeranong,SSE,S,SE,No
Tuggeranong,SSE,SSW,NNE,No
Tuggeranong,E,E,SSE,No
Tuggeranong,W,E,WNW,No
Tuggeranong,SSE,NE,N,Yes
Tuggeranong,NE,N,NE,Yes
Tuggeranong,ENE,WSW,NW,No
Tuggeranong,W,WNW,ENE,No
Tuggeranong,W,N,WNW,Yes
Tuggeranong,WNW,SSE,WNW,No
Tuggeranong,W,NNW,NW,No
Tuggeranong,WNW,NW,WNW,No
Tuggeranong,WNW,WNW,WNW,No
Tuggeranong,E,WNW,NNE,No
Tuggeranong,ENE,ENE,NNE,No
Tuggeranong,NW,SE,WNW,No
Tuggeranong,WNW,NNW,W,No
Tuggeranong,NW,SSE,WNW,No
Tuggeranong,ESE,NE,E,Yes
Tuggeranong,ENE,SE,N,No
Tuggeranong,NNE,NE,N,No
Tuggeranong,NW,SE,NW,No
Tuggeranong,ENE,N,NNE,Yes
Tuggeranong,NW,ENE,WNW,No
Tuggeranong,NW,N,W,No
Tuggeranong,WNW,N,NW,No
Tuggeranong,WNW,NW,NW,No
Tuggeranong,ENE,SE,WNW,No
Tuggeranong,ENE,WSW,NW,No
Tuggeranong,W,NW,NW,No
Tuggeranong,NW,N,SSE,No
Tuggeranong,ENE,N,NW,Yes
Tuggeranong,W,NW,NW,No
Tuggeranong,NW,NNW,NW,Yes
Tuggeranong,NW,NW,WNW,Yes
Tuggeranong,NE,NE,SE,No
Tuggeranong,ENE,WSW,NNE,No
Tuggeranong,ENE,SSW,N,No
Tuggeranong,E,NW,WNW,No
Tuggeranong,ENE,SSE,WSW,No
Tuggeranong,ENE,S,ENE,No
Tuggeranong,S,NNW,NNW,No
Tuggeranong,ESE,S,ESE,No
Tuggeranong,W,NNW,WNW,No
Tuggeranong,WNW,NNW,WSW,No
Tuggeranong,ENE,NE,NE,No
Tuggeranong,S,S,E,No
Tuggeranong,ESE,S,SSW,No
Tuggeranong,SE,SE,SE,No
Tuggeranong,ESE,S,SSE,Yes
Tuggeranong,ESE,S,E,No
Tuggeranong,E,S,E,No
Tuggeranong,E,S,E,No
Tuggeranong,ENE,SSE,E,No
Tuggeranong,S,SSE,SE,No
Tuggeranong,ENE,WNW,WNW,No
Tuggeranong,NE,NE,N,No
Tuggeranong,NNW,N,N,No
Tuggeranong,WNW,NW,W,Yes
Tuggeranong,ESE,SE,NNW,No
Tuggeranong,S,S,NNE,No
Tuggeranong,NE,E,N,No
Tuggeranong,ENE,ENE,N,No
Tuggeranong,ENE,E,NNE,No
Tuggeranong,NW,ENE,WSW,No
Tuggeranong,WSW,NW,NW,No
Tuggeranong,WSW,WNW,WSW,No
Tuggeranong,N,SSW,N,No
Tuggeranong,N,SW,NNE,No
Tuggeranong,ENE,E,NE,No
Tuggeranong,E,S,NE,No
Tuggeranong,SSE,SE,WNW,No
Tuggeranong,N,NNW,N,No
Tuggeranong,WNW,NE,NNE,No
Tuggeranong,WNW,N,NW,Yes
Tuggeranong,NE,WSW,WNW,No
Tuggeranong,N,NW,NNW,No
Tuggeranong,ENE,NW,NNE,No
Tuggeranong,WNW,W,WNW,No
Tuggeranong,W,W,WSW,No
Tuggeranong,E,ENE,NNW,No
Tuggeranong,N,E,NNW,No
Tuggeranong,ENE,SW,SE,No
Tuggeranong,E,NNW,E,No
Tuggeranong,ESE,SSE,ESE,No
Tuggeranong,SE,S,E,No
Tuggeranong,NE,SSW,ENE,No
Tuggeranong,W,E,NW,No
Tuggeranong,S,S,NW,Yes
Tuggeranong,NW,NW,WNW,No
Tuggeranong,ENE,NE,NW,No
Tuggeranong,S,S,SSE,No
Tuggeranong,ENE,SSW,NNW,No
Tuggeranong,NNW,SSW,NNW,No
Tuggeranong,N,NW,NNE,No
Tuggeranong,NNW,NW,NNW,Yes
Tuggeranong,WSW,WSW,E,Yes
Tuggeranong,W,N,NW,Yes
Tuggeranong,NE,SE,NNW,No
Tuggeranong,ENE,SSW,NW,No
Tuggeranong,SE,W,SSE,No
Tuggeranong,S,SSE,S,No
Tuggeranong,S,S,S,No
Tuggeranong,SSE,S,ESE,No
Tuggeranong,ESE,SSW,ESE,No
Tuggeranong,NNE,ENE,N,No
Tuggeranong,WNW,NW,NW,Yes
Tuggeranong,NW,WNW,NW,Yes
Tuggeranong,WNW,NNW,NW,Yes
Tuggeranong,WNW,WNW,W,No
Tuggeranong,SSE,S,N,No
Tuggeranong,SSW,SSW,WNW,No
Tuggeranong,WSW,WSW,NNW,No
Tuggeranong,WNW,W,ENE,No
Tuggeranong,NW,W,N,No
Tuggeranong,S,SSW,WSW,No
Tuggeranong,SSE,NW,NW,No
Tuggeranong,S,SSE,E,No
Tuggeranong,N,N,W,No
Tuggeranong,NW,NW,NNW,No
Tuggeranong,WNW,WNW,WNW,No
Tuggeranong,WNW,NW,WNW,No
Tuggeranong,WSW,WNW,WNW,No
Tuggeranong,W,WNW,NW,Yes
Tuggeranong,ENE,W,NNE,No
Tuggeranong,ESE,S,ESE,No
Tuggeranong,ESE,S,SE,No
Tuggeranong,SE,SE,SE,Yes
Tuggeranong,ESE,SSE,ESE,No
Tuggeranong,N,ENE,N,No
Tuggeranong,SSE,SE,NW,No
Tuggeranong,SSE,SSE,SSE,No
Tuggeranong,SSE,SSE,SSE,No
Tuggeranong,S,S,ESE,No
Tuggeranong,ESE,NNW,E,No
Tuggeranong,SSW,NW,N,Yes
Tuggeranong,NNW,NNW,NNW,No
Tuggeranong,NW,N,NW,No
Tuggeranong,W,NW,WNW,No
Tuggeranong,NNW,WNW,WNW,No
Tuggeranong,WSW,WSW,WSW,No
Tuggeranong,W,S,NW,No
Tuggeranong,N,SW,NW,No
Tuggeranong,N,NNE,N,No
Tuggeranong,NW,SSW,NW,No
Tuggeranong,SSE,SSE,S,No
Tuggeranong,ESE,W,S,No
Tuggeranong,ESE,NW,NNE,No
Tuggeranong,NNW,ENE,NW,Yes
Tuggeranong,SSW,E,NNW,Yes
Tuggeranong,NW,NNW,NNW,No
Tuggeranong,NW,WNW,WNW,Yes
Tuggeranong,WNW,WNW,WNW,No
Tuggeranong,W,W,WSW,Yes
Tuggeranong,NW,SE,NNW,No
Tuggeranong,SE,SSE,SSE,No
Tuggeranong,E,ENE,SW,No
Tuggeranong,NW,NNW,NW,No
Tuggeranong,NW,NW,WNW,No
Tuggeranong,NW,N,NW,No
Tuggeranong,SE,WSW,WNW,No
Tuggeranong,NW,NW,WNW,No
Tuggeranong,NNW,N,NNW,No
Tuggeranong,N,NW,WNW,No
Tuggeranong,S,W,S,Yes
Tuggeranong,NW,N,WSW,No
Tuggeranong,NW,ENE,NW,No
Tuggeranong,WNW,NW,W,No
Tuggeranong,NW,WSW,NNW,No
Tuggeranong,W,WNW,SSE,No
Tuggeranong,WNW,WSW,NW,No
Tuggeranong,N,ESE,NW,No
Tuggeranong,WNW,NNE,WNW,No
Tuggeranong,S,SW,NNW,No
Tuggeranong,NNE,W,N,No
Tuggeranong,WNW,ESE,W,Yes
Tuggeranong,NW,NNW,WNW,Yes
Tuggeranong,W,E,W,No
Tuggeranong,W,WNW,NW,No
Tuggeranong,N,WNW,NW,No
Tuggeranong,WNW,WNW,W,No
Tuggeranong,WNW,WSW,N,No
Tuggeranong,NW,NNW,N,No
Tuggeranong,N,NNE,NNW,Yes
Tuggeranong,NNW,NNW,NW,No
Tuggeranong,WNW,NNW,NNW,No
Tuggeranong,W,NW,WNW,Yes
Tuggeranong,WNW,WNW,NW,Yes
Tuggeranong,WNW,N,NW,No
Tuggeranong,WNW,NW,W,No
Tuggeranong,WNW,NNE,N,No
Tuggeranong,W,W,W,Yes
Tuggeranong,WNW,NW,NW,No
Tuggeranong,ESE,NNW,NNW,No
Tuggeranong,NNW,WSW,NNW,No
Tuggeranong,WNW,NNW,NW,Yes
Tuggeranong,NW,WNW,NNW,No
Tuggeranong,WNW,W,NW,Yes
Tuggeranong,WNW,NNW,WNW,Yes
Tuggeranong,NW,NNW,NW,No
Tuggeranong,N,WNW,NNE,No
Tuggeranong,N,N,NNW,No
Tuggeranong,NW,NNW,NW,No
Tuggeranong,NE,N,N,No
Tuggeranong,N,WSW,NNW,No
Tuggeranong,NE,SW,SW,No
Tuggeranong,WNW,WSW,NW,No
Tuggeranong,N,ENE,S,Yes
Tuggeranong,NW,NNE,NNW,No
Tuggeranong,NW,NE,WNW,No
Tuggeranong,ENE,N,N,No
Tuggeranong,WNW,NNW,NNW,Yes
Tuggeranong,NW,NW,WNW,Yes
Tuggeranong,W,WNW,W,No
Tuggeranong,NW,NW,NNW,No
Tuggeranong,WNW,NW,WNW,Yes
Tuggeranong,W,WNW,NW,Yes
Tuggeranong,W,NW,WSW,No
Tuggeranong,N,NE,N,No
Tuggeranong,NW,N,NW,No
Tuggeranong,ESE,E,ENE,No
Tuggeranong,SSE,S,S,Yes
Tuggeranong,SSW,SSW,E,Yes
Tuggeranong,SE,S,NE,Yes
Tuggeranong,S,NNW,W,Yes
Tuggeranong,SSW,WNW,SSW,Yes
Tuggeranong,SSE,SSE,SSE,Yes
Tuggeranong,SSW,S,SSE,No
Tuggeranong,S,SSE,NE,No
Tuggeranong,WNW,SE,ENE,No
Tuggeranong,N,E,NW,No
Tuggeranong,NW,NW,WNW,Yes
Tuggeranong,WNW,WNW,WSW,Yes
Tuggeranong,NW,NW,NW,No
Tuggeranong,E,NNW,WNW,Yes
Tuggeranong,ESE,WNW,NNW,No
Tuggeranong,NW,SW,NNW,Yes
Tuggeranong,N,WNW,NW,No
Tuggeranong,WNW,SW,NNW,No
Tuggeranong,NNW,NE,N,No
Tuggeranong,NW,W,WNW,No
Tuggeranong,W,WNW,N,No
Tuggeranong,S,W,N,No
Tuggeranong,SSW,SE,SE,Yes
Tuggeranong,SSW,WSW,NNW,No
Tuggeranong,SE,NW,WNW,No
Tuggeranong,WNW,SE,W,Yes
Tuggeranong,E,S,NNW,No
Tuggeranong,W,N,WNW,No
Tuggeranong,NNW,NW,NNW,No
Tuggeranong,NE,E,NE,No
Tuggeranong,NE,NE,NE,No
Tuggeranong,E,N,E,No
Tuggeranong,NW,W,E,No
Tuggeranong,S,SSE,SSW,No
Tuggeranong,ENE,SW,SSW,No
Tuggeranong,E,N,SSW,No
Tuggeranong,SW,NNW,WSW,No
Tuggeranong,S,S,NNW,No
Tuggeranong,ESE,ENE,NNE,No
Tuggeranong,WNW,E,W,No
Tuggeranong,ENE,S,E,No
Tuggeranong,NW,S,NNW,No
Tuggeranong,W,S,NW,No
Tuggeranong,W,WNW,NNW,No
Tuggeranong,WNW,NE,NW,No
Tuggeranong,NE,WSW,ENE,No
Tuggeranong,WSW,SE,NE,Yes
Tuggeranong,E,SSW,W,No
Tuggeranong,NW,ENE,N,No
Tuggeranong,NW,NW,W,Yes
Tuggeranong,WNW,N,WNW,No
Tuggeranong,NW,WNW,NW,No
Tuggeranong,SE,S,SE,No
Tuggeranong,SSE,SSE,S,Yes
Tuggeranong,E,S,SSW,No
Tuggeranong,WNW,S,NNW,No
Tuggeranong,NW,S,NW,No
Tuggeranong,NW,NNW,WNW,No
Tuggeranong,ENE,SSE,NNE,No
Tuggeranong,WNW,NNW,WNW,No
Tuggeranong,W,E,NW,No
Tuggeranong,NNE,W,N,Yes
Tuggeranong,NW,N,NW,No
Tuggeranong,ENE,NW,SW,No
Tuggeranong,ENE,NE,NNE,No
Tuggeranong,ENE,WSW,NW,No
Tuggeranong,W,SSW,NW,No
Tuggeranong,WNW,NNW,NW,No
Tuggeranong,NNW,SW,NW,Yes
Tuggeranong,ENE,ENE,NW,No
Tuggeranong,NE,NNE,NW,No
Tuggeranong,NNW,ENE,NNW,No
Tuggeranong,NW,N,WNW,No
Tuggeranong,ENE,N,NW,No
Tuggeranong,ESE,SSW,E,Yes
Tuggeranong,ENE,S,ENE,Yes
Tuggeranong,ENE,S,NW,No
Tuggeranong,NNE,E,NE,No
Tuggeranong,N,NNE,NW,No
Tuggeranong,NW,WNW,NW,No
Tuggeranong,W,NNW,W,No
Tuggeranong,ESE,NE,NW,Yes
Tuggeranong,NNW,NW,NW,No
Tuggeranong,WNW,NW,W,No
Tuggeranong,W,N,WNW,No
Tuggeranong,E,ENE,NE,No
Tuggeranong,W,NNW,NNW,No
Tuggeranong,WNW,ESE,W,No
Tuggeranong,WNW,NW,WSW,No
Tuggeranong,WNW,NW,N,No
Tuggeranong,WNW,N,WNW,No
Tuggeranong,S,W,W,No
Tuggeranong,E,S,NNE,No
Tuggeranong,E,SSE,NE,No
Tuggeranong,NW,SE,N,No
Tuggeranong,NNW,NW,W,Yes
Tuggeranong,W,W,SW,No
Tuggeranong,NW,SSE,WNW,No
Tuggeranong,WNW,N,WNW,No
Tuggeranong,NW,N,WNW,No
Tuggeranong,WNW,ESE,NNW,No
Tuggeranong,ENE,NNW,WNW,No
Tuggeranong,ENE,S,ENE,No
Tuggeranong,N,SSE,N,No
Tuggeranong,SSW,N,WSW,No
Tuggeranong,ENE,E,NNW,No
Tuggeranong,WNW,ENE,NNW,No
Tuggeranong,E,WSW,ESE,No
Tuggeranong,ENE,SE,ENE,No
Tuggeranong,ENE,NE,NNW,No
Tuggeranong,E,SSE,E,No
Tuggeranong,ENE,E,ENE,No
Tuggeranong,SSW,SSW,S,Yes
Tuggeranong,SSW,S,S,Yes
Tuggeranong,WSW,ESE,ENE,No
Tuggeranong,ENE,N,WSW,Yes
Tuggeranong,S,SSE,SSE,Yes
Tuggeranong,SE,S,SE,Yes
Tuggeranong,E,SSE,WNW,No
Tuggeranong,ENE,ESE,ENE,No
Tuggeranong,NW,N,WNW,No
Tuggeranong,NW,N,W,No
Tuggeranong,SSW,NW,SE,No
Tuggeranong,ESE,NW,SE,No
Tuggeranong,NE,NE,NE,No
Tuggeranong,N,SE,NE,No
Tuggeranong,S,WNW,WNW,No
Tuggeranong,S,S,E,No
Tuggeranong,NE,S,N,No
Tuggeranong,N,NNW,N,Yes
Tuggeranong,E,ESE,ENE,No
Tuggeranong,NW,NNE,N,Yes
Tuggeranong,NW,NNW,NW,Yes
Tuggeranong,S,S,E,No
Tuggeranong,E,S,E,No
Tuggeranong,E,SW,ESE,No
Tuggeranong,E,SSW,W,No
Tuggeranong,N,W,NNW,No
Tuggeranong,NW,NW,NW,Yes
Tuggeranong,ENE,S,E,Yes
Tuggeranong,SSE,SSE,SE,Yes
Tuggeranong,SE,SSE,NW,No
Tuggeranong,NE,SSE,NNE,No
Tuggeranong,NNE,SSW,E,No
Tuggeranong,NE,SSW,ENE,No
Tuggeranong,NW,NNW,N,Yes
Tuggeranong,WSW,W,SW,No
Tuggeranong,S,S,NW,No
Tuggeranong,WNW,NW,NW,No
Tuggeranong,WSW,NW,W,No
Tuggeranong,SSW,S,WNW,No
Tuggeranong,NNW,WNW,NNW,No
Tuggeranong,E,WNW,ESE,No
Tuggeranong,NNW,WNW,N,No
Tuggeranong,NNW,WNW,NE,No
Tuggeranong,E,SW,NW,No
Tuggeranong,N,ENE,WNW,No
Tuggeranong,WNW,N,NW,Yes
Tuggeranong,S,NW,W,Yes
Tuggeranong,WNW,SE,NNW,No
Tuggeranong,WNW,WNW,NW,No
Tuggeranong,NW,NNW,NW,No
Tuggeranong,WNW,NW,NW,No
Tuggeranong,NNW,ENE,NW,No
Tuggeranong,N,WSW,N,No
Tuggeranong,WNW,NNW,WNW,Yes
Tuggeranong,W,N,WSW,No
Tuggeranong,NW,SSW,NNW,No
Tuggeranong,S,WSW,W,No
Tuggeranong,SSE,SW,NW,No
Tuggeranong,NNE,W,NNW,No
Tuggeranong,S,WNW,NW,No
Tuggeranong,N,SW,WNW,No
Tuggeranong,WSW,W,WSW,No
Tuggeranong,NNE,W,N,No
Tuggeranong,E,SE,NNE,No
Tuggeranong,S,S,SE,Yes
Tuggeranong,N,NE,ENE,Yes
Tuggeranong,S,S,S,No
Tuggeranong,SSE,S,E,No
Tuggeranong,SSE,WNW,S,No
Tuggeranong,S,S,WNW,No
Tuggeranong,NW,WNW,NNW,No
Tuggeranong,WSW,NNW,WNW,No
Tuggeranong,SSE,NW,SSE,No
Tuggeranong,N,NNE,NNW,No
Tuggeranong,N,SSW,NNW,No
Tuggeranong,SSE,WNW,NNW,Yes
Tuggeranong,N,N,N,No
Tuggeranong,NW,N,NNW,No
Tuggeranong,SSE,SW,SE,Yes
Tuggeranong,SSW,WSW,WSW,No
Tuggeranong,NW,N,NW,No
Tuggeranong,NW,NW,NNW,Yes
Tuggeranong,NW,NNE,W,Yes
Tuggeranong,SSE,E,NNW,No
Tuggeranong,S,W,NNW,No
Tuggeranong,SE,E,SE,No
Tuggeranong,WNW,NW,SSW,No
Tuggeranong,NW,N,NW,Yes
Tuggeranong,NNW,WNW,NNW,No
Tuggeranong,NW,N,WNW,No
Tuggeranong,N,NW,NNW,No
Tuggeranong,SSE,NNW,NW,Yes
Tuggeranong,S,SSE,S,No
Tuggeranong,N,SW,NNW,No
Tuggeranong,S,NW,N,No
Tuggeranong,N,NNW,NE,No
Tuggeranong,S,NNW,NNW,No
Tuggeranong,WNW,NW,NW,Yes
Tuggeranong,NE,NNE,NNW,No
Tuggeranong,NW,NW,NW,Yes
Tuggeranong,NW,WNW,WNW,No
Tuggeranong,NW,NW,W,No
Tuggeranong,WNW,NNW,NW,No
Tuggeranong,WNW,NW,NW,No
Tuggeranong,NW,NW,NW,Yes
Tuggeranong,W,NW,WNW,No
Tuggeranong,WNW,SSE,WNW,No
Tuggeranong,N,WNW,NW,No
Tuggeranong,WNW,NNE,W,No
Tuggeranong,WNW,NW,NW,Yes
Tuggeranong,NW,NW,NW,No
Tuggeranong,S,SSW,SW,No
Tuggeranong,N,NNE,NNW,No
Tuggeranong,NNW,NNW,N,No
Tuggeranong,NW,NW,N,No
Tuggeranong,W,W,W,No
Tuggeranong,NE,SW,E,No
Tuggeranong,NW,NNW,NW,Yes
Tuggeranong,W,NW,WNW,No
Tuggeranong,N,NNE,N,No
Tuggeranong,N,ESE,N,No
Tuggeranong,NNW,ENE,NNW,No
Tuggeranong,NNW,S,N,No
Tuggeranong,ENE,W,WNW,No
Tuggeranong,N,NE,NNE,No
Tuggeranong,NW,N,NW,No
Tuggeranong,N,NNE,NNE,No
Tuggeranong,NW,NNE,NW,No
Tuggeranong,NW,NNW,NW,No
Tuggeranong,NW,NNW,W,No
Tuggeranong,NW,NW,NW,No
Tuggeranong,SSE,SSE,ESE,No
Tuggeranong,N,SE,NNE,No
Tuggeranong,N,W,NNW,No
Tuggeranong,ENE,ESE,SW,No
Tuggeranong,ENE,ESE,NE,Yes
Tuggeranong,NE,ESE,NE,Yes
Tuggeranong,WNW,WSW,NW,No
Tuggeranong,NNE,NNW,NNE,Yes
Tuggeranong,WNW,ENE,NW,No
Tuggeranong,E,E,ENE,No
Tuggeranong,SSW,SSE,NE,No
Tuggeranong,N,ENE,NNW,No
Tuggeranong,N,S,N,Yes
Tuggeranong,N,N,N,Yes
Tuggeranong,NNW,N,NNW,Yes
Tuggeranong,WSW,W,W,Yes
Tuggeranong,NW,NW,WNW,No
Tuggeranong,NW,NW,NW,No
Tuggeranong,ENE,SW,NNW,No
Tuggeranong,NNE,WNW,N,No
Tuggeranong,N,WSW,N,No
Tuggeranong,W,N,NW,No
Tuggeranong,ENE,S,ESE,Yes
Tuggeranong,ENE,ENE,NW,No
Tuggeranong,WNW,SW,WNW,No
Tuggeranong,E,E,NNE,No
Tuggeranong,NW,NNW,NNW,No
Tuggeranong,NNW,W,NNW,No
Tuggeranong,WNW,N,NNW,Yes
Tuggeranong,ENE,NNE,NE,No
Tuggeranong,S,SW,WNW,Yes
Tuggeranong,N,E,NW,Yes
Tuggeranong,SE,S,ESE,No
Tuggeranong,E,SE,E,Yes
Tuggeranong,NE,SSE,E,No
Tuggeranong,N,NNW,NW,Yes
Tuggeranong,NW,N,WNW,No
Tuggeranong,N,N,N,No
Tuggeranong,NNW,ESE,NW,No
Tuggeranong,NW,N,NNW,Yes
Tuggeranong,N,N,N,Yes
Tuggeranong,NW,WNW,NW,No
Tuggeranong,NNE,NE,N,No
Tuggeranong,W,NNW,NW,No
Tuggeranong,E,S,NE,No
Tuggeranong,E,SE,NNE,No
Tuggeranong,ENE,W,ENE,No
Tuggeranong,ENE,ENE,E,No
Tuggeranong,NW,E,NNW,No
Tuggeranong,N,W,NNW,No
Tuggeranong,WNW,SSE,NNW,No
Tuggeranong,N,WSW,NW,No
Tuggeranong,SW,N,NNW,Yes
Tuggeranong,S,SSE,S,Yes
Tuggeranong,ENE,NNE,WSW,Yes
Tuggeranong,W,SSE,NE,Yes
Tuggeranong,ESE,S,ESE,Yes
Tuggeranong,ENE,ESE,ENE,No
Tuggeranong,E,ENE,NE,No
Tuggeranong,N,N,NW,No
Tuggeranong,N,N,NNW,Yes
Tuggeranong,NW,NNW,WNW,Yes
Tuggeranong,NW,NW,NW,No
Tuggeranong,WNW,NW,WNW,No
Tuggeranong,NE,SSE,WNW,No
Tuggeranong,ENE,ENE,NNE,No
Tuggeranong,WNW,NNE,NW,No
Tuggeranong,SW,SE,WNW,Yes
Tuggeranong,WNW,NW,NW,No
Tuggeranong,WNW,WNW,W,No
Tuggeranong,WNW,NW,WNW,Yes
Tuggeranong,WNW,NW,WNW,Yes
Tuggeranong,W,NW,WNW,No
Tuggeranong,ENE,W,NNE,No
Tuggeranong,ENE,SE,NE,No
Tuggeranong,NE,ENE,NE,No
Tuggeranong,W,NNE,NW,No
Tuggeranong,WNW,NNE,NW,No
Tuggeranong,SW,SW,W,No
Tuggeranong,NNE,N,ENE,No
Tuggeranong,NW,WNW,NW,No
Tuggeranong,NNW,NW,WNW,No
Tuggeranong,WNW,SSW,WNW,No
Tuggeranong,W,NNW,NW,No
Tuggeranong,ENE,NNE,N,Yes
Tuggeranong,NNE,NE,NE,No
Tuggeranong,NE,ENE,NE,No
Tuggeranong,E,NNE,NE,No
Tuggeranong,ENE,ESE,NE,Yes
Tuggeranong,NNE,SE,NE,No
Tuggeranong,NE,NE,NW,No
Tuggeranong,ESE,S,E,No
Tuggeranong,ENE,SE,E,Yes
Tuggeranong,ENE,W,E,Yes
Tuggeranong,ENE,NNW,WSW,Yes
